Date,Open,High,Low,Close,Adj Close,Volume
2022-12-27,10.320000,10.320000,10.320000,10.320000,10.320000,100
2022-12-28,10.370000,10.370000,10.370000,10.370000,10.370000,1000
2022-12-29,10.370000,10.370000,10.370000,10.370000,10.370000,0
2022-12-30,10.370000,10.370000,10.370000,10.370000,10.370000,0
2023-01-03,10.370000,10.370000,10.370000,10.370000,10.370000,0
2023-01-04,10.370000,10.370000,10.370000,10.370000,10.370000,0
2023-01-05,10.370000,10.370000,10.370000,10.370000,10.370000,0
2023-01-06,10.370000,10.370000,10.370000,10.370000,10.370000,100
2023-01-09,10.370000,10.370000,10.370000,10.370000,10.370000,100
2023-01-10,10.370000,10.370000,10.370000,10.370000,10.370000,100
2023-01-11,10.370000,10.370000,10.370000,10.370000,10.370000,100
2023-01-12,10.380000,10.380000,10.380000,10.380000,10.380000,100
2023-01-13,10.370000,10.370000,10.370000,10.370000,10.370000,100
2023-01-17,10.370000,10.370000,10.370000,10.370000,10.370000,100
2023-01-18,10.370000,10.370000,10.370000,10.370000,10.370000,0
2023-01-19,10.370000,10.370000,10.370000,10.370000,10.370000,100
2023-01-20,10.380000,10.380000,10.380000,10.380000,10.380000,100
2023-01-23,10.360000,10.360000,10.360000,10.360000,10.360000,100
2023-01-24,10.370000,10.420000,10.370000,10.420000,10.420000,4000
2023-01-25,10.430000,10.430000,10.430000,10.430000,10.430000,900
2023-01-26,10.430000,10.430000,10.430000,10.430000,10.430000,0
2023-01-27,10.430000,10.430000,10.430000,10.430000,10.430000,0
2023-01-30,10.430000,10.430000,10.430000,10.430000,10.430000,0
2023-01-31,10.430000,10.430000,10.430000,10.430000,10.430000,0
2023-02-01,10.430000,10.430000,10.430000,10.430000,10.430000,0
2023-02-02,10.380000,10.380000,10.380000,10.380000,10.380000,100
2023-02-03,10.400000,10.460000,10.400000,10.460000,10.460000,4200
2023-02-06,10.460000,10.460000,10.460000,10.460000,10.460000,0
2023-02-07,10.460000,10.460000,10.460000,10.460000,10.460000,0
2023-02-08,10.460000,10.460000,10.460000,10.460000,10.460000,0
2023-02-09,10.460000,10.460000,10.460000,10.460000,10.460000,0
2023-02-10,10.460000,10.460000,10.460000,10.460000,10.460000,0
2023-02-13,10.460000,10.460000,10.460000,10.460000,10.460000,0
2023-02-14,10.450000,10.450000,10.450000,10.450000,10.450000,100
2023-02-15,10.450000,10.450000,10.450000,10.450000,10.450000,0
2023-02-16,10.450000,10.450000,10.450000,10.450000,10.450000,100
2023-02-17,10.450000,10.450000,10.450000,10.450000,10.450000,0
2023-02-21,10.450000,10.450000,10.450000,10.450000,10.450000,0
2023-02-22,10.450000,10.450000,10.450000,10.450000,10.450000,0
2023-02-23,10.450000,10.450000,10.450000,10.450000,10.450000,0
2023-02-24,10.450000,10.450000,10.450000,10.450000,10.450000,0
2023-02-27,10.450000,10.450000,10.450000,10.450000,10.450000,0
2023-02-28,10.450000,10.450000,10.450000,10.450000,10.450000,0
2023-03-01,10.510000,10.510000,10.510000,10.510000,10.510000,1000
2023-03-02,10.510000,10.510000,10.510000,10.510000,10.510000,0
2023-03-03,10.510000,10.510000,10.510000,10.510000,10.510000,0
2023-03-06,10.510000,10.510000,10.510000,10.510000,10.510000,0
2023-03-07,10.510000,10.510000,10.510000,10.510000,10.510000,0
2023-03-08,10.510000,10.510000,10.510000,10.510000,10.510000,0
2023-03-09,10.510000,10.510000,10.510000,10.510000,10.510000,0
2023-03-10,10.510000,10.510000,10.510000,10.510000,10.510000,0
2023-03-13,10.510000,10.510000,10.510000,10.510000,10.510000,0
2023-03-14,10.510000,10.510000,10.510000,10.510000,10.510000,0
2023-03-15,10.510000,10.510000,10.510000,10.510000,10.510000,0
2023-03-16,10.510000,10.510000,10.510000,10.510000,10.510000,0
2023-03-17,10.510000,10.510000,10.510000,10.510000,10.510000,0
2023-03-20,10.510000,10.510000,10.510000,10.510000,10.510000,0
2023-03-21,10.510000,10.510000,10.510000,10.510000,10.510000,0
2023-03-22,10.510000,10.510000,10.510000,10.510000,10.510000,0
2023-03-23,10.510000,10.510000,10.510000,10.510000,10.510000,0
2023-03-24,10.510000,10.510000,10.510000,10.510000,10.510000,0
2023-03-27,10.510000,10.510000,10.510000,10.510000,10.510000,0
2023-03-28,10.510000,10.510000,10.510000,10.510000,10.510000,0
2023-03-29,10.510000,10.510000,10.510000,10.510000,10.510000,0
2023-03-30,10.510000,10.510000,10.510000,10.510000,10.510000,0
2023-03-31,10.570000,10.570000,10.570000,10.570000,10.570000,100
2023-04-03,10.570000,10.570000,10.570000,10.570000,10.570000,0
2023-04-04,10.570000,10.570000,10.570000,10.570000,10.570000,0
2023-04-05,10.570000,10.570000,10.570000,10.570000,10.570000,0
2023-04-06,10.570000,10.570000,10.570000,10.570000,10.570000,0
2023-04-10,10.570000,10.570000,10.570000,10.570000,10.570000,0
2023-04-11,10.570000,10.570000,10.570000,10.570000,10.570000,0
