Date,Open,High,Low,Close,Adj Close,Volume
2022-12-27,8.970000,9.165000,8.630000,8.910000,8.910000,14115500
2022-12-28,8.805000,9.189000,8.760000,9.030000,9.030000,11056200
2022-12-29,9.200000,9.950000,9.040000,9.660000,9.660000,16966600
2022-12-30,9.450000,9.720000,9.325000,9.670000,9.670000,10458400
2023-01-03,10.020000,10.230000,8.950000,9.100000,9.100000,14783500
2023-01-04,9.350000,10.050000,9.140000,9.890000,9.890000,16311100
2023-01-05,9.670000,9.721000,9.180000,9.190000,9.190000,11763800
2023-01-06,9.100000,9.339000,8.800000,9.060000,9.060000,12487400
2023-01-09,9.310000,9.820000,9.210000,9.430000,9.430000,13617600
2023-01-10,9.310000,10.080000,9.100000,10.060000,10.060000,12314300
2023-01-11,10.180000,11.350000,10.040000,11.320000,11.320000,23287900
2023-01-12,11.470000,12.210000,10.840000,12.200000,12.200000,21853500
2023-01-13,11.750000,12.940000,11.710000,12.880000,12.880000,19009900
2023-01-17,12.880000,13.550000,12.545000,13.450000,13.450000,14529000
2023-01-18,13.800000,14.570000,12.900000,12.980000,12.980000,22009500
2023-01-19,12.420000,12.685000,11.910000,12.250000,12.250000,20007200
2023-01-20,12.550000,14.300000,12.285000,14.300000,14.300000,20373000
2023-01-23,14.530000,15.820000,14.210000,15.450000,15.450000,24866000
2023-01-24,15.120000,16.049999,14.190000,14.320000,14.320000,20382600
2023-01-25,13.380000,14.240000,12.860000,14.140000,14.140000,22855200
2023-01-26,14.750000,15.230000,13.812000,14.360000,14.360000,16196500
2023-01-27,14.380000,16.594999,14.220000,16.240000,16.240000,24317900
2023-01-30,15.660000,16.115000,15.050000,15.100000,15.100000,15513800
2023-01-31,15.350000,16.500000,14.860000,16.190001,16.190001,17316700
2023-02-01,15.970000,18.030001,15.575000,17.719999,17.719999,22555200
2023-02-02,18.775000,22.750000,18.719999,21.139999,21.139999,39691200
2023-02-03,19.290001,20.495001,18.030001,18.150000,18.150000,28836400
2023-02-06,17.840000,18.245001,16.850000,17.010000,17.010000,18110600
2023-02-07,16.889999,17.600000,16.129999,17.209999,17.209999,24229000
2023-02-08,16.879999,17.610001,15.950000,16.020000,16.020000,31802000
2023-02-09,13.550000,14.330000,12.515000,13.290000,13.290000,57168800
2023-02-10,12.900000,13.435000,12.360000,12.520000,12.520000,22708500
2023-02-13,12.470000,13.200000,11.980000,12.700000,12.700000,20373200
2023-02-14,12.510000,13.240000,12.150000,13.100000,13.100000,21397200
2023-02-15,13.180000,15.210000,13.050000,14.700000,14.700000,28733500
2023-02-16,13.890000,14.400000,13.530000,13.580000,13.580000,19479300
2023-02-17,13.340000,13.510000,12.510000,12.980000,12.980000,16221100
2023-02-21,12.525000,12.965000,12.220000,12.810000,12.810000,15183000
2023-02-22,12.840000,13.692000,12.800000,13.460000,13.460000,15714400
2023-02-23,13.685000,13.880000,12.960000,13.690000,13.690000,13216100
2023-02-24,13.160000,13.450000,12.750000,13.070000,13.070000,13178200
2023-02-27,13.410000,13.410000,12.830000,12.840000,12.840000,12306900
2023-02-28,12.820000,13.970000,12.720000,13.620000,13.620000,25098400
2023-03-01,13.400000,13.490000,12.300000,12.610000,12.610000,16132600
2023-03-02,12.280000,12.990000,11.960000,12.930000,12.930000,11054000
2023-03-03,13.040000,13.850000,12.950000,13.630000,13.630000,11803500
2023-03-06,13.755000,14.360000,13.115000,13.170000,13.170000,14277700
2023-03-07,13.010000,13.326000,11.950000,12.000000,12.000000,15136100
2023-03-08,12.000000,12.420000,11.630000,12.130000,12.130000,13782100
2023-03-09,12.030000,12.540000,11.130000,11.310000,11.310000,17953800
2023-03-10,11.172000,11.205000,10.030000,10.370000,10.370000,24806200
2023-03-13,10.070000,10.590000,9.410000,10.330000,10.330000,20041200
2023-03-14,10.760000,10.916000,9.840000,10.010000,10.010000,20790000
2023-03-15,9.652000,9.915000,9.310000,9.840000,9.840000,21858600
2023-03-16,9.790000,10.030000,9.360000,9.960000,9.960000,16201400
2023-03-17,9.830000,9.960000,9.170000,9.490000,9.490000,17437800
2023-03-20,9.360000,9.738000,9.150000,9.290000,9.290000,13693100
2023-03-21,9.460000,10.740000,9.400000,10.500000,10.500000,20853800
2023-03-22,10.620000,10.990000,9.730000,9.760000,9.760000,23931000
2023-03-23,9.810000,10.750000,9.660000,9.990000,9.990000,18147800
2023-03-24,9.798000,10.360000,9.670000,10.330000,10.330000,14626400
2023-03-27,10.500000,10.660000,9.920000,10.220000,10.220000,12077000
2023-03-28,10.140000,10.235000,9.110000,9.470000,9.470000,23167300
2023-03-29,9.730000,10.570000,9.540000,10.500000,10.500000,16388000
2023-03-30,10.800000,10.900000,10.330000,10.420000,10.420000,10385200
2023-03-31,10.600000,11.440000,10.410000,11.270000,11.270000,16148500
2023-04-03,11.200000,11.425000,10.830000,11.290000,11.290000,10730900
2023-04-04,11.470000,11.480000,10.630000,10.810000,10.810000,10657200
2023-04-05,10.600000,10.755000,10.010000,10.400000,10.400000,9749600
2023-04-06,10.320000,10.890000,10.120000,10.570000,10.570000,9311300
2023-04-10,10.410000,11.150000,10.280000,11.130000,11.130000,9345900
2023-04-11,11.250000,11.800000,11.220000,11.700000,11.700000,10343700
2023-04-12,12.180000,12.269000,10.905000,10.940000,10.940000,14415100
2023-04-13,11.120000,11.625000,11.040000,11.370000,11.370000,11221900
2023-04-14,11.440000,11.540000,10.685000,11.040000,11.040000,11261100
2023-04-17,10.930000,11.628000,10.830000,11.510000,11.510000,10452500
2023-04-18,11.600000,11.745000,11.340000,11.680000,11.680000,7794900
2023-04-19,11.410000,11.680000,11.230000,11.490000,11.490000,6317600
2023-04-20,11.230000,11.400000,10.900000,10.920000,10.920000,6764900
2023-04-21,10.970000,11.415000,10.890000,10.990000,10.990000,9055700
2023-04-24,10.860000,10.950000,10.260000,10.530000,10.530000,7589400
2023-04-25,10.440000,10.440000,9.945000,9.950000,9.950000,7439000
2023-04-26,10.140000,10.350000,9.760000,9.840000,9.840000,8154000
2023-04-27,9.970000,10.415000,9.830000,10.160000,10.160000,10349600
2023-04-28,10.050000,10.496000,9.795000,9.860000,9.860000,10387700
2023-05-01,9.860000,10.130000,9.420000,9.990000,9.990000,16321100
2023-05-02,9.890000,9.920000,9.000000,9.010000,9.010000,14544000
2023-05-03,9.105000,9.860000,8.980000,9.260000,9.260000,18858200
2023-05-04,9.150000,9.280000,8.800000,9.130000,9.130000,14838600
2023-05-05,9.280000,10.815000,9.280000,10.710000,10.710000,23216400
2023-05-08,10.905000,11.980000,10.790000,11.940000,11.940000,20473300
