Date,Open,High,Low,Close,Adj Close,Volume
2022-12-27,36.290001,36.639999,36.060001,36.639999,36.009182,147200
2022-12-28,36.630001,36.830002,35.060001,35.070000,34.466213,156200
2022-12-29,35.110001,35.919998,35.110001,35.439999,34.829842,142000
2022-12-30,35.080002,35.500000,34.630001,34.990002,34.568047,141900
2023-01-03,35.259998,35.290001,33.930000,33.970001,33.560345,176400
2023-01-04,33.950001,34.369999,33.580002,33.970001,33.560345,250000
2023-01-05,33.849998,34.040001,33.439999,33.470001,33.066376,143100
2023-01-06,33.919998,34.750000,33.919998,34.529999,34.113590,181900
2023-01-09,34.650002,34.650002,33.939999,34.070000,33.659138,143400
2023-01-10,34.240002,34.480000,34.000000,34.259998,33.846844,191400
2023-01-11,34.450001,35.240002,34.450001,34.830002,34.409973,166500
2023-01-12,34.950001,35.560001,34.689999,35.389999,34.963219,112500
2023-01-13,35.349998,36.200001,35.250000,36.040001,35.605381,110900
2023-01-17,35.950001,36.810001,35.759998,36.610001,36.168507,144200
2023-01-18,36.680000,37.160000,35.750000,35.750000,35.318878,137700
2023-01-19,35.730000,36.180000,35.500000,35.720001,35.289242,108000
2023-01-20,36.080002,36.220001,35.220001,35.799999,35.368275,135400
2023-01-23,35.820000,36.340000,35.580002,35.860001,35.427551,97500
2023-01-24,35.709999,36.189999,35.560001,35.830002,35.397915,82500
2023-01-25,35.939999,36.490002,35.459999,36.470001,36.030197,149700
2023-01-26,36.580002,36.970001,35.950001,36.959999,36.514286,111100
2023-01-27,36.840000,37.099998,36.080002,36.090000,35.654778,103700
2023-01-30,36.110001,36.369999,35.560001,35.730000,35.299118,131300
2023-01-31,35.889999,37.000000,35.849998,36.779999,36.336456,168600
2023-02-01,36.610001,37.520000,36.439999,37.220001,36.771152,184800
2023-02-02,37.150002,37.740002,36.849998,37.639999,37.186081,139200
2023-02-03,37.639999,38.200001,37.310001,37.860001,37.403435,198600
2023-02-06,37.830002,38.660000,37.830002,38.630001,38.164150,162100
2023-02-07,38.369999,38.700001,38.070000,38.490002,38.025837,158700
2023-02-08,38.220001,38.450001,37.849998,37.950001,37.492348,211700
2023-02-09,38.169998,38.509998,37.139999,37.240002,36.790913,140000
2023-02-10,37.349998,38.180000,37.320000,38.060001,37.601025,98600
2023-02-13,38.189999,38.380001,37.799999,38.330002,37.867767,132300
2023-02-14,38.320000,38.650002,37.599998,37.900002,37.442951,242200
2023-02-15,39.169998,43.880001,38.900002,43.580002,43.054455,538500
2023-02-16,43.480000,45.720001,42.750000,44.740002,44.200466,508500
2023-02-17,44.779999,45.250000,44.009998,45.209999,44.664795,286100
2023-02-21,44.779999,44.930000,43.880001,44.419998,43.884319,289300
2023-02-22,44.709999,44.900002,43.860001,44.160000,43.627457,324700
2023-02-23,44.270000,45.040001,43.830002,44.240002,43.706493,249700
2023-02-24,44.040001,45.450001,43.689999,45.439999,44.892021,290600
2023-02-27,45.619999,45.990002,44.759998,45.279999,44.733952,192700
2023-02-28,45.259998,46.130001,44.980000,45.630001,45.079731,592000
2023-03-01,45.630001,46.060001,45.360001,46.040001,45.484787,235200
2023-03-02,45.750000,46.480000,45.500000,46.400002,45.840446,312100
2023-03-03,46.310001,46.480000,45.730000,46.320000,45.761410,234100
2023-03-06,45.820000,45.889999,44.130001,44.349998,43.815166,266600
2023-03-07,44.480000,44.480000,43.340000,43.910000,43.380478,266200
2023-03-08,44.000000,44.490002,43.509998,44.459999,43.923840,182800
2023-03-09,44.470001,44.560001,43.340000,43.410000,42.886501,171900
2023-03-10,43.200001,43.259998,41.320000,41.720001,41.216885,228200
2023-03-13,41.049999,41.330002,39.740002,40.020000,39.537384,272200
2023-03-14,41.060001,42.000000,40.330002,41.020000,40.525322,273900
2023-03-15,39.959999,40.439999,38.520000,39.590000,39.112572,342600
2023-03-16,38.919998,39.730000,38.040001,39.680000,39.201481,257000
2023-03-17,39.360001,39.540001,37.439999,38.150002,37.689938,1053300
2023-03-20,38.500000,39.970001,38.020000,39.169998,38.697636,459200
2023-03-21,40.020000,40.360001,39.490002,40.290001,39.804131,362600
2023-03-22,40.279999,40.830002,39.580002,39.590000,39.112572,224500
2023-03-23,39.799999,40.450001,38.869999,39.209999,38.737152,247500
2023-03-24,38.599998,40.029999,38.500000,40.029999,39.547264,161500
2023-03-27,40.580002,40.950001,40.119999,40.779999,40.288216,155700
2023-03-28,40.669998,42.209999,40.529999,41.630001,41.127972,169100
2023-03-29,42.070000,42.070000,41.310001,41.580002,41.078575,177600
2023-03-30,41.849998,42.020000,40.529999,40.810001,40.317860,146200
2023-03-31,40.980000,41.639999,40.750000,41.320000,41.007603,317400
2023-04-03,41.560001,42.000000,41.290001,41.730000,41.414505,316900
2023-04-04,41.669998,41.860001,40.150002,40.610001,40.302975,226300
2023-04-05,40.480000,40.740002,39.130001,39.509998,39.211288,176200
2023-04-06,39.669998,39.669998,39.049999,39.340000,39.042572,143100
2023-04-10,39.470001,40.200001,39.360001,40.130001,39.826603,201000
2023-04-11,40.259998,41.230000,40.099998,40.799999,40.491535,145100
2023-04-12,41.029999,41.509998,40.639999,41.130001,40.819042,100200
2023-04-13,41.230000,41.250000,40.740002,41.220001,40.908360,134000
2023-04-14,41.299999,41.599998,41.119999,41.490002,41.176323,104100
2023-04-17,41.439999,42.139999,41.290001,42.130001,41.811481,124900
2023-04-18,42.130001,43.259998,42.130001,43.240002,42.913090,231500
2023-04-19,43.259998,43.970001,42.730000,43.959999,43.627647,268600
2023-04-20,43.740002,43.950001,43.310001,43.820000,43.488701,201000
2023-04-21,43.840000,44.419998,43.669998,44.200001,43.865833,180500
2023-04-24,43.669998,44.500000,43.520000,44.060001,43.726887,161900
2023-04-25,43.599998,43.990002,42.759998,43.480000,43.151272,335200
2023-04-26,43.169998,44.279999,43.169998,44.020000,43.687191,367300
2023-04-27,44.250000,44.840000,43.720001,44.080002,43.746738,317600
2023-04-28,43.889999,44.820000,43.889999,44.700001,44.362049,297500
2023-05-01,44.700001,45.490002,44.520000,44.740002,44.401749,188500
2023-05-02,44.340000,44.340000,43.310001,43.880001,43.548248,222700
2023-05-03,39.560001,40.889999,36.549999,39.849998,39.548717,622600
2023-05-04,39.759998,39.820000,36.509998,36.770000,36.492004,544300
2023-05-05,37.279999,37.770000,37.150002,37.480000,37.196636,359800
2023-05-08,37.660000,38.029999,37.049999,37.119999,36.839355,214800
2023-05-09,36.919998,37.000000,36.259998,36.560001,36.283592,194900
2023-05-10,37.000000,37.000000,35.970001,36.220001,35.946163,337500
2023-05-11,35.689999,37.439999,35.689999,37.290001,37.008076,286500
2023-05-12,37.360001,37.889999,37.060001,37.619999,37.335579,205800
2023-05-15,37.770000,38.310001,37.419998,38.000000,37.712704,195400
2023-05-16,37.810001,38.130001,37.110001,37.180000,36.898903,324400
2023-05-17,37.400002,38.080002,37.080002,37.919998,37.633308,284400
2023-05-18,37.790001,38.439999,37.490002,38.400002,38.109684,173300
2023-05-19,38.900002,39.959999,38.160000,39.900002,39.598343,402300
2023-05-22,40.000000,41.389999,39.590000,40.740002,40.431992,346300
2023-05-23,40.599998,41.939999,40.380001,41.299999,40.987755,232600
2023-05-24,41.189999,41.349998,40.380001,40.770000,40.461765,156800
2023-05-25,40.500000,40.650002,39.459999,40.570000,40.263275,164300
2023-05-26,40.570000,41.209999,40.130001,41.070000,40.759491,129300
2023-05-30,40.889999,41.189999,39.360001,40.540001,40.233501,111900
2023-05-31,40.320000,40.599998,38.889999,39.009998,38.715065,228700
2023-06-01,38.990002,39.770000,38.529999,39.349998,39.052498,192800
2023-06-02,39.820000,41.439999,39.820000,41.330002,41.017529,283400
2023-06-05,41.029999,41.509998,40.400002,40.980000,40.670174,238600
2023-06-06,40.980000,42.369999,40.910000,42.220001,41.900803,337300
2023-06-07,42.570000,43.830002,42.160000,43.410000,43.081802,249800
2023-06-08,43.270000,43.889999,42.750000,43.880001,43.548248,260400
2023-06-09,43.849998,44.590000,43.349998,44.570000,44.233032,232900
2023-06-12,43.610001,45.349998,43.610001,45.020000,44.679634,273900
2023-06-13,45.000000,45.810001,44.919998,45.340000,44.997211,307500
2023-06-14,45.580002,45.700001,44.150002,44.540001,44.203262,405000
2023-06-15,44.340000,44.830002,44.099998,44.320000,43.984921,256000
2023-06-16,44.580002,45.730000,43.820000,44.950001,44.610161,1827800
2023-06-20,44.950001,45.189999,43.939999,44.730000,44.391823,334600
2023-06-21,44.700001,45.160000,44.320000,44.970001,44.630013,211900
2023-06-22,45.599998,45.599998,44.410000,44.930000,44.590309,208100
2023-06-23,44.439999,45.400002,44.060001,45.240002,44.897968,391300
2023-06-26,45.180000,45.540001,42.950001,44.439999,44.104015,238300
2023-06-27,44.259998,45.279999,44.240002,45.200001,44.858273,115200
2023-06-28,45.150002,45.689999,44.630001,45.560001,45.215549,132200
2023-06-29,45.619999,46.779999,45.410000,45.700001,45.354492,158600
2023-06-30,45.750000,46.630001,45.490002,46.150002,45.987251,175600
2023-07-03,46.349998,47.889999,45.889999,47.869999,47.701183,145800
2023-07-05,47.869999,48.000000,46.970001,47.529999,47.362385,257700
2023-07-06,47.080002,47.709999,44.849998,45.590000,45.429226,297800
2023-07-07,45.860001,47.259998,45.810001,46.680000,46.515385,144400
2023-07-10,46.490002,47.380001,46.020000,46.509998,46.345982,166200
2023-07-11,46.910000,47.610001,46.529999,46.970001,46.804359,93200
2023-07-12,47.700001,48.000000,46.790001,46.930000,46.764500,157900
2023-07-13,46.959999,47.459999,46.529999,47.410000,47.242809,120200
2023-07-14,47.450001,47.450001,46.330002,46.650002,46.485489,106700
2023-07-17,46.770000,48.090000,46.610001,47.799999,47.631432,155700
2023-07-18,47.799999,48.840000,47.770000,48.380001,48.209389,155200
2023-07-19,48.580002,48.630001,47.709999,48.200001,48.030022,175200
2023-07-20,48.470001,48.740002,47.830002,48.310001,48.139637,156800
2023-07-21,48.750000,48.750000,47.520000,47.770000,47.601540,172400
2023-07-24,47.650002,48.990002,47.580002,48.349998,48.179493,200400
2023-07-25,48.360001,48.939999,48.259998,48.650002,48.478436,118700
2023-07-26,48.669998,48.930000,48.490002,48.880001,48.707626,116900
2023-07-27,49.000000,49.520000,48.720001,49.240002,49.066357,149300
2023-07-28,49.740002,49.970001,49.410000,49.549999,49.375259,128800
2023-07-31,49.790001,49.880001,48.680000,48.820000,48.647835,207000
2023-08-01,48.599998,49.869999,47.980000,49.750000,49.574554,209500
2023-08-02,49.970001,52.029999,46.980000,49.900002,49.724030,399800
2023-08-03,50.799999,52.799999,50.060001,52.709999,52.524117,308100
2023-08-04,52.709999,53.369999,52.099998,53.009998,52.823059,344000
2023-08-07,52.619999,53.450001,51.950001,52.110001,51.926235,321000
2023-08-08,51.669998,52.290001,50.669998,52.200001,52.015919,228600
2023-08-09,52.430000,52.750000,51.869999,52.500000,52.314857,296800
2023-08-10,52.650002,53.240002,51.639999,52.400002,52.215214,423500
2023-08-11,52.430000,52.610001,51.869999,52.340000,52.155422,200600
2023-08-14,52.160000,52.160000,51.200001,51.380001,51.198811,228600
2023-08-15,51.009998,51.150002,49.750000,49.900002,49.724030,269900
2023-08-16,50.040001,50.459999,49.220001,49.590000,49.415119,355000
2023-08-17,49.830002,51.110001,49.529999,50.230000,50.052864,369700
2023-08-18,49.810001,51.790001,49.810001,51.689999,51.507713,199700
2023-08-21,51.950001,52.180000,50.580002,50.950001,50.770325,209000
2023-08-22,51.000000,51.369999,50.119999,50.720001,50.541138,193600
2023-08-23,50.560001,51.520000,50.099998,51.400002,51.218739,165500
2023-08-24,51.430000,51.599998,50.820000,51.299999,51.119091,182600
2023-08-25,51.259998,51.400002,50.340000,51.310001,51.129055,217200
2023-08-28,51.509998,52.240002,51.509998,51.930000,51.746868,140100
2023-08-29,51.950001,52.389999,51.200001,52.349998,52.165386,170400
2023-08-30,52.299999,52.689999,51.799999,51.889999,51.707008,157500
