Date,Open,High,Low,Close,Adj Close,Volume
2022-12-27,11.800000,12.600000,11.400000,12.000000,12.000000,2835
2022-12-28,11.840000,12.260000,11.600000,12.000000,12.000000,2030
2022-12-29,12.200000,12.600000,12.020000,12.600000,12.600000,6085
2022-12-30,12.600000,13.080000,11.900000,12.600000,12.600000,6220
2023-01-03,13.080000,15.000000,13.000000,13.600000,13.600000,4330
2023-01-04,14.200000,14.800000,14.080000,14.400000,14.400000,2800
2023-01-05,15.800000,15.800000,14.400000,14.860000,14.860000,13000
2023-01-06,15.540000,15.620000,14.600000,14.880000,14.880000,2965
2023-01-09,15.420000,16.299999,13.000000,14.000000,14.000000,8965
2023-01-10,15.140000,15.840000,15.000000,15.280000,15.280000,7490
2023-01-11,15.780000,15.960000,15.200000,15.700000,15.700000,3875
2023-01-12,15.380000,17.000000,15.200000,16.799999,16.799999,21700
2023-01-13,16.600000,17.559999,16.600000,17.400000,17.400000,11165
2023-01-17,17.400000,18.000000,16.799999,16.940001,16.940001,8145
2023-01-18,17.299999,17.299999,15.220000,16.000000,16.000000,12985
2023-01-19,16.020000,17.200001,16.000000,16.600000,16.600000,9025
2023-01-20,17.000000,18.000000,16.600000,17.540001,17.540001,8220
2023-01-23,17.400000,18.760000,17.000000,18.400000,18.400000,11295
2023-01-24,18.000000,18.760000,17.799999,18.600000,18.600000,6815
2023-01-25,19.000000,21.200001,18.600000,21.000000,21.000000,22400
2023-01-26,20.860001,21.799999,20.400000,20.799999,20.799999,11120
2023-01-27,21.600000,22.200001,20.600000,21.200001,21.200001,15255
2023-01-30,22.200001,22.600000,20.400000,20.799999,20.799999,7720
2023-01-31,21.600000,21.600000,20.600000,21.400000,21.400000,4635
2023-02-01,21.600000,24.000000,21.200001,23.200001,23.200001,26750
2023-02-02,24.000000,27.600000,24.000000,25.000000,25.000000,24860
2023-02-03,25.200001,33.599998,25.200001,28.799999,28.799999,67195
2023-02-06,28.600000,28.600000,22.799999,24.799999,24.799999,25200
2023-02-07,25.000000,26.799999,24.799999,26.000000,26.000000,5180
2023-02-08,25.600000,31.600000,23.400000,27.200001,27.200001,21685
2023-02-09,28.200001,32.000000,27.200001,29.920000,29.920000,28565
2023-02-10,30.000000,30.000000,27.200001,29.200001,29.200001,6200
2023-02-13,28.400000,29.400000,25.000000,27.200001,27.200001,11140
2023-02-14,27.799999,28.799999,26.600000,27.700001,27.700001,6900
2023-02-15,28.200001,31.400000,27.600000,30.000000,30.000000,8570
2023-02-16,30.000000,42.000000,30.000000,37.599998,37.599998,110390
2023-02-17,40.200001,43.599998,35.599998,37.599998,37.599998,73950
2023-02-21,37.599998,41.639999,37.599998,39.400002,39.400002,21075
2023-02-22,42.400002,42.599998,40.320000,42.000000,42.000000,27785
2023-02-23,42.000000,43.900002,38.799999,42.799999,42.799999,40770
2023-02-24,43.799999,44.799999,40.400002,43.639999,43.639999,22590
